,clusterid,agree,comment,retweet,sentiment
4876,3,0,0,0,neu
4877,0,0,0,0,neu
4878,3,0,0,0,pos
4879,1,0,0,0,pos
4880,1,0,0,0,neu
4881,1,0,0,0,neu
4882,1,0,0,0,neu
4883,2,0,0,0,neu
4884,2,0,0,0,pos
4885,0,0,0,0,pos
4886,3,0,0,0,neu
4887,3,0,0,0,neu
4888,2,0,0,0,neg
4889,2,0,0,0,neg
4890,1,0,0,0,neg
4891,1,0,0,0,neg
4892,3,1,0,1,neu
4893,3,1,0,1,neu
4894,0,0,0,0,neg
4895,3,0,0,0,neg
4896,1,0,0,0,neg
4897,1,0,0,0,neg
4898,1,0,0,0,neg
4899,0,0,0,0,neg
4900,3,0,0,0,neg
4901,1,0,0,0,neg
4902,2,0,0,0,neg
4903,2,0,0,0,neg
4904,1,0,0,0,neu
4905,2,0,0,0,neu
4906,1,0,0,0,neg
4907,2,0,0,0,neg
4908,1,0,0,0,neu
4909,3,0,0,0,neu
4910,3,0,0,0,neu
4911,1,0,0,0,neu
4912,0,0,0,0,neu
4913,1,0,0,0,neu
4914,3,0,0,2,neu
4915,3,0,0,2,neu
4916,1,0,0,0,neu
4917,0,0,0,0,neu
4918,1,7,0,3,neg
4919,1,7,0,3,neg
4920,0,1,0,0,neu
4921,0,1,0,0,neu
4922,1,25,1,8,neu
4923,1,25,1,8,neu
4924,2,0,0,0,neu
4925,2,0,0,0,neu
4926,2,0,0,0,neu
4927,2,0,0,0,neu
4928,1,3,0,1,pos
4929,1,3,0,1,pos
4930,1,0,0,0,neg
4931,3,0,0,0,neg
4932,3,1,0,1,neg
4933,3,1,0,1,neg
4934,0,1,0,0,neu
4935,0,1,0,0,neu
4936,3,0,0,2,neu
4937,3,0,0,2,neu
4938,2,0,0,0,neu
4939,0,0,0,0,neu
4940,3,0,0,0,pos
4941,1,0,0,0,pos
4942,0,2,0,0,neg
4943,0,2,0,0,neg
4944,2,1,1,1,neu
4945,2,1,1,1,neu
4946,0,73,0,0,pos
4947,0,73,0,0,pos
4948,2,0,1,0,neu
4949,2,0,1,0,neu
4950,2,0,1,0,pos
4951,2,0,1,0,pos
4952,1,0,0,0,neu
4953,1,0,0,0,neu
4954,2,0,0,0,neu
4955,2,0,0,0,neu
4956,2,3,2,1,pos
4957,2,3,2,1,pos
4958,1,3,0,1,pos
4959,1,3,0,1,pos
4960,2,2,2,0,pos
4961,2,2,2,0,pos
4962,0,0,0,0,pos
4963,0,0,0,0,pos
4964,1,29,2,11,pos
4965,1,29,2,11,pos
4966,3,0,0,0,pos
4967,1,0,0,0,pos
4968,2,0,0,0,neu
4969,3,0,0,0,neu
4970,0,1,0,0,pos
4971,0,1,0,0,pos
4972,1,8,2,3,pos
4973,1,8,2,3,pos
4974,2,0,0,0,pos
4975,0,0,0,0,pos
4976,1,0,0,0,pos
4977,1,0,0,0,pos
4978,2,0,1,0,pos
4979,2,0,1,0,pos
4980,1,10,1,3,pos
4981,1,10,1,3,pos
4982,0,1,0,0,pos
4983,0,1,0,0,pos
4984,0,5,0,1,pos
4985,0,5,0,1,pos
4986,1,0,0,0,neg
4987,1,0,0,0,neg
4988,0,0,0,0,neu
4989,2,0,0,0,neu
4990,0,0,0,0,neu
4991,2,0,0,0,neu
4992,1,0,0,0,pos
4993,2,0,0,0,pos
4994,2,1,1,0,pos
4995,2,1,1,0,pos
4996,1,78,28,25,neu
4997,1,78,28,25,neu
4998,3,0,0,0,neu
4999,2,0,0,0,neu
5000,1,0,0,0,pos
5001,1,0,0,0,pos
5002,3,0,0,3,neu
5003,3,0,0,3,neu
5004,2,0,0,0,neu
5005,0,0,0,0,neu
5006,3,0,0,0,neu
5007,0,0,0,0,neu
5008,3,0,0,0,pos
5009,1,0,0,0,pos
5010,3,0,0,0,pos
5011,2,0,0,0,pos
5012,3,1,0,1,neu
5013,3,1,0,1,neu
5014,1,0,0,0,pos
5015,3,0,0,0,pos
5016,3,1,0,1,pos
5017,3,1,0,1,pos
5018,1,0,0,0,pos
5019,3,0,0,0,pos
5020,3,0,0,3,pos
5021,3,0,0,3,pos
5022,3,11,0,10,pos
5023,3,11,0,10,pos
5024,0,0,0,0,pos
5025,2,0,0,0,pos
5026,0,4,1,0,neu
5027,0,4,1,0,neu
5028,1,0,0,0,pos
5029,3,0,0,0,pos
5030,0,2,1,0,neu
5031,0,2,1,0,neu
5032,0,0,0,0,neu
5033,1,0,0,0,neu
5034,1,0,0,0,pos
5035,3,0,0,0,pos
5036,0,2,0,0,neu
5037,0,2,0,0,neu
5038,3,3,1,5,pos
5039,3,3,1,5,pos
5040,1,3,1,1,neu
5041,1,3,1,1,neu
5042,0,0,0,0,neu
5043,3,0,0,0,neu
5044,3,0,0,0,neg
5045,0,0,0,0,neg
5046,1,0,0,0,neu
5047,2,0,0,0,neu
5048,0,1,0,0,neu
5049,0,1,0,0,neu
5050,3,2,0,2,pos
5051,3,2,0,2,pos
5052,1,0,0,0,pos
5053,1,0,0,0,pos
5054,1,329,38,83,neu
5055,1,329,38,83,neu
5056,2,0,0,0,neu
5057,0,0,0,0,neu
5058,3,0,0,0,neg
5059,0,0,0,0,neg
5060,0,0,0,0,neu
5061,1,0,0,0,neu
5062,0,0,0,0,neu
5063,1,0,0,0,neu
5064,0,0,0,0,neu
5065,0,0,0,0,neu
5066,1,0,0,0,neu
5067,0,0,0,0,neu
5068,0,0,0,0,pos
5069,0,0,0,0,pos
5070,2,0,0,0,neg
5071,1,0,0,0,neg
5072,0,0,0,0,pos
5073,2,0,0,0,pos
5074,0,0,0,0,pos
5075,2,0,0,0,pos
5076,3,0,0,2,neu
5077,3,0,0,2,neu
5078,1,0,0,0,pos
5079,1,0,0,0,pos
5080,0,248,33,34,neu
5081,0,248,33,34,neu
5082,0,0,0,0,neu
5083,0,0,0,0,neu
5084,1,52,10,26,pos
5085,1,52,10,26,pos
5086,0,8,0,0,neg
5087,0,8,0,0,neg
5088,1,0,0,0,neu
5089,0,0,0,0,neu
5090,3,0,0,0,pos
5091,2,0,0,0,pos
5092,3,0,0,0,neu
5093,2,0,0,0,neu
5094,2,0,0,0,neu
5095,1,0,0,0,neu
5096,3,0,0,0,pos
5097,3,0,0,0,pos
5098,1,0,0,0,neu
5099,0,0,0,0,neu
5100,2,0,0,0,pos
5101,3,0,0,0,pos
5102,3,0,0,0,pos
5103,0,0,0,0,pos
5104,2,0,0,0,pos
5105,0,0,0,0,pos
5106,3,0,0,0,pos
5107,2,0,0,0,pos
5108,3,0,0,0,pos
5109,0,0,0,0,pos
5110,1,0,0,0,pos
5111,0,0,0,0,pos
5112,1,0,0,0,pos
5113,1,0,0,0,pos
5114,0,0,0,0,pos
5115,2,0,0,0,pos
5116,1,0,0,0,pos
5117,1,0,0,0,pos
5118,2,0,0,0,neu
5119,1,0,0,0,neu
5120,0,14,0,0,neg
5121,0,14,0,0,neg
5122,3,5,0,9,pos
5123,3,5,0,9,pos
5124,2,1,2,0,neg
5125,2,1,2,0,neg
5126,2,0,0,0,pos
5127,2,0,0,0,pos
5128,1,0,0,0,pos
5129,3,0,0,0,pos
5130,0,50,6,4,neg
5131,0,50,6,4,neg
5132,1,3,1,1,pos
5133,1,3,1,1,pos
5134,3,0,0,0,pos
5135,0,0,0,0,pos
5136,3,21,5,16,pos
5137,3,21,5,16,pos
5138,0,1,0,0,pos
5139,0,1,0,0,pos
5140,2,0,0,0,neg
5141,3,0,0,0,neg
5142,0,1,0,0,pos
5143,0,1,0,0,pos
5144,2,0,3,0,pos
5145,2,0,3,0,pos
5146,0,0,0,0,pos
5147,1,0,0,0,pos
5148,3,0,0,0,pos
5149,3,0,0,0,pos
5150,3,1,0,1,pos
5151,3,1,0,1,pos
5152,1,0,0,0,pos
5153,2,0,0,0,pos
5154,2,0,1,0,neg
5155,2,0,1,0,neg
5156,3,1,0,1,pos
5157,3,1,0,1,pos
5158,2,0,0,0,pos
5159,2,0,0,0,pos
5160,1,0,0,0,pos
5161,3,0,0,0,pos
5162,2,0,1,0,pos
5163,2,0,1,0,pos
5164,0,0,0,0,neg
5165,2,0,0,0,neg
5166,3,0,0,0,neg
5167,1,0,0,0,neg
5168,1,21,2,6,neg
5169,1,21,2,6,neg
5170,2,0,1,0,pos
5171,2,0,1,0,pos
5172,0,0,0,0,neg
5173,1,0,0,0,neg
5174,3,0,0,0,neg
5175,3,0,0,0,neg
5176,1,4,0,1,pos
5177,1,4,0,1,pos
5178,0,0,0,0,neg
5179,2,0,0,0,neg
5180,3,3,0,2,pos
5181,3,3,0,2,pos
5182,2,0,0,0,pos
5183,1,0,0,0,pos
5184,2,0,1,0,neg
5185,2,0,1,0,neg
5186,3,1,0,1,neg
5187,3,1,0,1,neg
5188,0,0,0,0,neg
5189,2,0,0,0,neg
5190,1,0,0,0,neu
5191,1,0,0,0,neu
5192,2,0,1,0,pos
5193,2,0,1,0,pos
5194,1,0,0,0,neu
5195,0,0,0,0,neu
5196,0,1,0,0,pos
5197,0,1,0,0,pos
5198,2,4,5,1,pos
5199,2,4,5,1,pos
5200,2,0,0,0,pos
5201,1,0,0,0,pos
5202,0,1,0,0,neg
5203,0,1,0,0,neg
5204,0,0,0,0,pos
5205,3,0,0,0,pos
5206,0,10,3,0,pos
5207,0,10,3,0,pos
5208,3,0,0,0,pos
5209,1,0,0,0,pos
5210,3,0,0,0,neg
5211,3,0,0,0,neg
5212,0,0,0,0,neu
5213,3,0,0,0,neu
5214,3,1,0,1,neg
5215,3,1,0,1,neg
5216,0,13,2,0,pos
5217,0,13,2,0,pos
5218,0,1,0,0,neg
5219,0,1,0,0,neg
5220,0,1,0,0,neg
5221,0,1,0,0,neg
5222,3,0,0,0,neg
5223,1,0,0,0,neg
5224,1,2,1,1,neu
5225,1,2,1,1,neu
5226,0,0,0,0,pos
5227,1,0,0,0,pos
5228,0,0,0,0,neg
5229,3,0,0,0,neg
5230,1,3,0,1,neg
5231,1,3,0,1,neg
5232,3,5,0,4,neu
5233,3,5,0,4,neu
5234,1,0,0,0,pos
5235,3,0,0,0,pos
5236,3,7,0,17,pos
5237,3,7,0,17,pos
5238,3,0,0,0,neg
5239,2,0,0,0,neg
5240,3,0,0,0,pos
5241,3,0,0,0,pos
5242,1,0,0,0,neg
5243,0,0,0,0,neg
5244,0,0,0,0,pos
5245,0,0,0,0,pos
5246,0,12,1,0,pos
5247,0,12,1,0,pos
5248,2,0,1,0,pos
5249,2,0,1,0,pos
5250,2,0,1,0,pos
5251,2,0,1,0,pos
5252,2,0,1,0,neg
5253,2,0,1,0,neg
5254,3,0,0,0,pos
5255,0,0,0,0,pos
5256,2,0,1,0,neu
5257,2,0,1,0,neu
5258,2,0,0,0,pos
5259,2,0,0,0,pos
5260,0,1,0,0,neg
5261,0,1,0,0,neg
5262,3,0,0,0,pos
5263,3,0,0,0,pos
5264,2,0,0,0,pos
5265,3,0,0,0,pos
5266,2,0,0,0,pos
5267,2,0,0,0,pos
5268,2,0,1,0,pos
5269,2,0,1,0,pos
5270,3,0,0,0,pos
5271,2,0,0,0,pos
5272,2,0,0,0,pos
5273,3,0,0,0,pos
5274,1,0,0,0,pos
5275,3,0,0,0,pos
5276,1,0,0,0,neg
5277,1,0,0,0,neg
5278,2,0,1,0,pos
5279,2,0,1,0,pos
5280,2,0,1,0,neg
5281,2,0,1,0,neg
5282,2,0,1,0,pos
5283,2,0,1,0,pos
5284,0,5,2,1,pos
5285,0,5,2,1,pos
5286,2,0,0,0,pos
5287,1,0,0,0,pos
5288,3,0,0,0,pos
5289,3,0,0,0,pos
5290,3,0,0,0,neg
5291,1,0,0,0,neg
5292,2,0,0,0,neu
5293,1,0,0,0,neu
5294,1,0,0,0,pos
5295,0,0,0,0,pos
5296,1,2,0,1,pos
5297,1,2,0,1,pos
5298,0,1,0,0,pos
5299,0,1,0,0,pos
5300,1,0,0,0,neu
5301,1,0,0,0,neu
5302,2,0,0,0,neu
5303,3,0,0,0,neu
5304,1,0,0,0,pos
5305,2,0,0,0,pos
5306,2,0,0,0,pos
5307,2,0,0,0,pos
5308,2,0,1,0,pos
5309,2,0,1,0,pos
5310,0,0,0,0,pos
5311,0,0,0,0,pos
5312,2,0,1,0,pos
5313,2,0,1,0,pos
5314,1,3,0,1,pos
5315,1,3,0,1,pos
5316,2,0,0,0,pos
5317,1,0,0,0,pos
5318,3,7,0,10,pos
5319,3,7,0,10,pos
5320,1,0,0,0,pos
5321,0,0,0,0,pos
5322,1,5,0,2,pos
5323,1,5,0,2,pos
5324,2,0,0,0,pos
5325,3,0,0,0,pos
5326,3,13,0,9,pos
5327,3,13,0,9,pos
5328,0,1,0,0,neg
5329,0,1,0,0,neg
5330,2,0,1,0,neg
5331,2,0,1,0,neg
5332,0,1,0,0,pos
5333,0,1,0,0,pos
5334,0,0,0,0,pos
5335,1,0,0,0,pos
5336,3,1,0,2,pos
5337,3,1,0,2,pos
5338,1,0,0,0,pos
5339,1,0,0,0,pos
5340,2,0,1,0,pos
5341,2,0,1,0,pos
5342,2,0,1,0,pos
5343,2,0,1,0,pos
5344,0,2,0,0,pos
5345,0,2,0,0,pos
5346,2,1,1,0,pos
5347,2,1,1,0,pos
5348,2,0,1,0,pos
5349,2,0,1,0,pos
5350,2,0,1,0,pos
5351,2,0,1,0,pos
5352,1,0,0,0,pos
5353,3,0,0,0,pos
5354,3,0,0,0,pos
5355,2,0,0,0,pos
5356,3,0,0,1,neu
5357,3,0,0,1,neu
5358,3,0,0,0,pos
5359,0,0,0,0,pos
5360,2,0,0,0,pos
5361,0,0,0,0,pos
5362,0,1,0,0,pos
5363,0,1,0,0,pos
5364,1,0,0,0,neg
5365,2,0,0,0,neg
5366,2,0,0,0,pos
5367,3,0,0,0,pos
5368,0,1,0,0,neg
5369,0,1,0,0,neg
5370,3,10,0,13,pos
5371,3,10,0,13,pos
5372,3,0,0,0,pos
5373,1,0,0,0,pos
5374,3,0,0,0,neu
5375,3,0,0,0,neu
5376,3,0,0,0,pos
5377,3,0,0,0,pos
5378,2,0,0,0,pos
5379,3,0,0,0,pos
5380,0,5,2,0,pos
5381,0,5,2,0,pos
5382,1,8,1,3,pos
5383,1,8,1,3,pos
5384,3,4,0,9,pos
5385,3,4,0,9,pos
5386,2,0,0,0,pos
5387,1,0,0,0,pos
5388,2,1,1,0,pos
5389,2,1,1,0,pos
5390,3,0,0,0,neg
5391,2,0,0,0,neg
5392,2,0,0,0,pos
5393,0,0,0,0,pos
5394,2,0,0,0,pos
5395,1,0,0,0,pos
5396,0,25,10,4,pos
5397,0,25,10,4,pos
5398,1,2,0,1,pos
5399,1,2,0,1,pos
5400,2,3,2,1,pos
5401,2,3,2,1,pos
5402,1,0,0,0,pos
5403,2,0,0,0,pos
5404,1,0,0,0,pos
5405,0,0,0,0,pos
5406,3,0,0,0,neg
5407,1,0,0,0,neg
5408,1,0,0,0,pos
5409,0,0,0,0,pos
5410,3,41,3,29,pos
5411,3,41,3,29,pos
5412,2,1,1,0,pos
5413,2,1,1,0,pos
5414,3,0,0,2,neu
5415,3,0,0,2,neu
5416,0,1,0,0,neu
5417,0,1,0,0,neu
5418,2,0,0,0,neg
5419,0,0,0,0,neg
5420,2,0,0,0,pos
5421,3,0,0,0,pos
5422,3,0,0,0,neg
5423,2,0,0,0,neg
5424,0,0,0,0,neu
5425,1,0,0,0,neu
5426,2,1,3,0,neu
5427,2,1,3,0,neu
5428,1,2,1,1,pos
5429,1,2,1,1,pos
5430,2,1,2,1,neu
5431,2,1,2,1,neu
5432,1,0,0,0,pos
5433,0,0,0,0,pos
5434,3,13,0,7,pos
5435,3,13,0,7,pos
5436,0,1,0,0,pos
5437,0,1,0,0,pos
5438,0,0,0,0,neg
5439,0,0,0,0,neg
5440,3,0,0,0,neu
5441,3,0,0,0,neu
5442,3,20,0,21,pos
5443,3,20,0,21,pos
5444,2,0,1,0,neu
5445,2,0,1,0,neu
5446,0,1,0,0,pos
5447,0,1,0,0,pos
5448,2,0,0,0,pos
5449,2,0,0,0,pos
5450,0,1,0,0,pos
5451,0,1,0,0,pos
5452,0,0,0,0,neg
5453,3,0,0,0,neg
5454,2,0,0,0,pos
5455,1,0,0,0,pos
5456,1,0,0,0,neg
5457,3,0,0,0,neg
5458,0,0,0,0,pos
5459,3,0,0,0,pos
5460,1,0,0,0,pos
5461,2,0,0,0,pos
5462,3,0,0,0,pos
5463,3,0,0,0,pos
5464,3,0,0,0,pos
5465,2,0,0,0,pos
5466,0,0,0,0,pos
5467,2,0,0,0,pos
5468,2,0,0,0,neu
5469,0,0,0,0,neu
5470,1,12,1,4,pos
5471,1,12,1,4,pos
5472,3,0,0,0,neg
5473,1,0,0,0,neg
5474,2,0,0,0,pos
5475,3,0,0,0,pos
5476,3,1,0,1,pos
5477,3,1,0,1,pos
5478,2,0,0,0,pos
5479,0,0,0,0,pos
5480,3,0,0,0,pos
5481,1,0,0,0,pos
5482,2,0,0,0,pos
5483,2,0,0,0,pos
5484,3,1,0,1,pos
5485,3,1,0,1,pos
5486,2,1,1,1,pos
5487,2,1,1,1,pos
5488,2,0,0,0,pos
5489,1,0,0,0,pos
5490,1,6,0,2,pos
5491,1,6,0,2,pos
5492,3,5,0,3,pos
5493,3,5,0,3,pos
5494,3,0,0,0,neg
5495,2,0,0,0,neg
5496,3,0,0,0,neu
5497,0,0,0,0,neu
5498,3,0,0,0,neg
5499,2,0,0,0,neg
5500,2,2,2,1,neg
5501,2,2,2,1,neg
5502,0,0,0,0,neg
5503,0,0,0,0,neg
5504,1,2,0,1,neg
5505,1,2,0,1,neg
5506,1,61,10,15,pos
5507,1,61,10,15,pos
5508,3,0,0,1,neg
5509,3,0,0,1,neg
5510,2,0,1,0,pos
5511,2,0,1,0,pos
5512,0,32,4,2,pos
5513,0,32,4,2,pos
5514,1,24,0,9,pos
5515,1,24,0,9,pos
5516,0,0,0,0,pos
5517,1,0,0,0,pos
5518,2,0,0,0,pos
5519,1,0,0,0,pos
5520,1,0,0,0,pos
5521,2,0,0,0,pos
5522,0,0,0,0,pos
5523,3,0,0,0,pos
5524,1,0,0,0,pos
5525,3,0,0,0,pos
5526,2,3,3,0,pos
5527,2,3,3,0,pos
5528,3,0,0,0,neu
5529,2,0,0,0,neu
5530,0,2,0,0,pos
5531,0,2,0,0,pos
5532,2,0,1,0,neg
5533,2,0,1,0,neg
5534,0,0,0,0,neg
5535,1,0,0,0,neg
5536,1,0,0,0,neu
5537,1,0,0,0,neu
5538,2,0,0,0,pos
5539,2,0,0,0,pos
5540,3,0,0,0,neu
5541,1,0,0,0,neu
5542,0,3,0,0,pos
5543,0,3,0,0,pos
5544,3,0,0,0,pos
5545,1,0,0,0,pos
5546,0,123,28,25,pos
5547,0,123,28,25,pos
5548,2,0,0,0,pos
5549,0,0,0,0,pos
5550,2,0,0,0,pos
5551,2,0,0,0,pos
5552,0,13,5,0,pos
5553,0,13,5,0,pos
5554,1,166,14,44,neg
5555,1,166,14,44,neg
5556,3,0,0,0,pos
5557,1,0,0,0,pos
5558,2,0,0,0,neg
5559,2,0,0,0,neg
5560,3,0,0,0,neg
5561,3,0,0,0,neg
5562,2,0,0,0,pos
5563,2,0,0,0,pos
5564,0,1,0,0,neg
5565,0,1,0,0,neg
5566,3,0,0,0,pos
5567,1,0,0,0,pos
5568,3,0,0,0,neg
5569,3,0,0,0,neg
5570,0,5,0,1,pos
5571,0,5,0,1,pos
5572,1,0,0,0,pos
5573,2,0,0,0,pos
5574,0,0,0,0,pos
5575,2,0,0,0,pos
5576,3,0,0,0,neg
5577,3,0,0,0,neg
5578,0,3,1,0,neg
5579,0,3,1,0,neg
5580,0,0,0,0,pos
5581,2,0,0,0,pos
5582,3,2,0,2,pos
5583,3,2,0,2,pos
5584,1,3,0,1,pos
5585,1,3,0,1,pos
5586,1,0,0,0,pos
5587,2,0,0,0,pos
5588,0,0,0,0,pos
5589,0,0,0,0,pos
5590,0,0,0,0,neg
5591,0,0,0,0,neg
5592,1,0,0,0,pos
5593,2,0,0,0,pos
5594,0,3,1,0,pos
5595,0,3,1,0,pos
5596,3,0,0,0,pos
5597,2,0,0,0,pos
5598,2,0,0,0,neu
5599,2,0,0,0,neu
5600,3,1,0,1,pos
5601,3,1,0,1,pos
5602,3,3,3,5,pos
5603,3,3,3,5,pos
5604,1,0,0,0,pos
5605,1,0,0,0,pos
5606,1,0,0,0,pos
5607,3,0,0,0,pos
5608,2,0,0,0,pos
5609,0,0,0,0,pos
5610,2,0,0,0,pos
5611,0,0,0,0,pos
5612,1,70,15,26,pos
5613,1,70,15,26,pos
5614,2,5,3,1,neu
5615,2,5,3,1,neu
5616,0,0,0,0,pos
5617,2,0,0,0,pos
5618,0,72,6,10,pos
5619,0,72,6,10,pos
5620,2,0,0,0,neu
5621,0,0,0,0,neu
5622,1,575,74,192,pos
5623,1,575,74,192,pos
5624,1,6,0,2,pos
5625,1,6,0,2,pos
5626,3,0,0,0,neg
5627,1,0,0,0,neg
5628,0,1,0,0,pos
5629,0,1,0,0,pos
5630,2,0,0,0,pos
5631,3,0,0,0,pos
5632,0,149,23,31,neg
5633,0,149,23,31,neg
5634,2,0,0,0,pos
5635,3,0,0,0,pos
5636,0,0,0,0,neg
5637,2,0,0,0,neg
5638,0,0,0,0,neg
5639,2,0,0,0,neg
5640,1,0,0,0,neg
5641,2,0,0,0,neg
5642,1,0,0,0,neg
5643,2,0,0,0,neg
5644,2,0,1,0,neu
5645,2,0,1,0,neu
5646,0,0,0,0,neg
5647,3,0,0,0,neg
5648,0,0,0,0,pos
5649,1,0,0,0,pos
5650,2,4,4,0,pos
5651,2,4,4,0,pos
5652,1,0,0,0,pos
5653,0,0,0,0,pos
5654,2,2,3,0,pos
5655,2,2,3,0,pos
5656,2,0,0,0,pos
5657,1,0,0,0,pos
5658,2,1,1,0,pos
5659,2,1,1,0,pos
5660,3,5,1,5,pos
5661,3,5,1,5,pos
5662,0,2,0,0,neg
5663,0,2,0,0,neg
5664,3,0,0,0,pos
5665,0,0,0,0,pos
5666,0,23,3,0,neg
5667,0,23,3,0,neg
5668,0,1,0,0,pos
5669,0,1,0,0,pos
5670,0,1,0,0,pos
5671,0,1,0,0,pos
5672,0,12,0,0,neg
5673,0,12,0,0,neg
5674,0,1,0,0,neg
5675,0,1,0,0,neg
5676,3,1,0,1,pos
5677,3,1,0,1,pos
5678,1,4,1,1,neg
5679,1,4,1,1,neg
5680,2,0,1,0,neu
5681,2,0,1,0,neu
5682,3,1,0,1,neu
5683,3,1,0,1,neu
5684,0,0,0,0,neu
5685,1,0,0,0,neu
5686,0,29,1,5,neg
5687,0,29,1,5,neg
5688,2,2,3,0,pos
5689,2,2,3,0,pos
5690,3,0,0,0,pos
5691,1,0,0,0,pos
5692,0,0,0,0,pos
5693,1,0,0,0,pos
5694,3,0,0,0,pos
5695,2,0,0,0,pos
5696,2,0,0,0,neu
5697,3,0,0,0,neu
5698,0,0,0,0,neu
5699,3,0,0,0,neu
5700,0,7,0,0,pos
5701,0,7,0,0,pos
5702,2,1,2,1,neg
5703,2,1,2,1,neg
5704,0,1,0,0,pos
5705,0,1,0,0,pos
5706,2,0,1,0,pos
5707,2,0,1,0,pos
5708,3,0,0,0,neu
5709,2,0,0,0,neu
5710,3,0,0,0,neg
5711,3,0,0,0,neg
5712,2,0,0,0,pos
5713,1,0,0,0,pos
5714,3,0,0,0,pos
5715,2,0,0,0,pos
5716,0,0,0,0,pos
5717,1,0,0,0,pos
5718,3,0,0,0,pos
5719,3,0,0,0,pos
5720,0,20,8,0,pos
5721,0,20,8,0,pos
5722,3,0,0,0,pos
5723,1,0,0,0,pos
5724,0,3,1,0,neg
5725,0,3,1,0,neg
5726,0,2,1,0,neg
5727,0,2,1,0,neg
5728,0,1,0,0,neg
5729,0,1,0,0,neg
5730,0,77,15,0,neg
5731,0,77,15,0,neg
5732,0,1,0,0,neu
5733,0,1,0,0,neu
5734,2,0,1,0,pos
5735,2,0,1,0,pos
5736,0,1,0,0,neu
5737,0,1,0,0,neu
5738,1,0,0,0,pos
5739,1,0,0,0,pos
5740,1,0,0,0,pos
5741,0,0,0,0,pos
5742,1,0,0,0,pos
5743,1,0,0,0,pos
5744,2,0,1,0,pos
5745,2,0,1,0,pos
5746,2,0,1,0,pos
5747,2,0,1,0,pos
5748,3,2,1,2,pos
5749,3,2,1,2,pos
5750,0,0,0,0,pos
5751,2,0,0,0,pos
5752,1,0,0,0,neg
5753,2,0,0,0,neg
5754,3,0,0,1,pos
5755,3,0,0,1,pos
5756,3,1,0,1,pos
5757,3,1,0,1,pos
5758,2,0,1,0,neg
5759,2,0,1,0,neg
5760,2,0,1,0,pos
5761,2,0,1,0,pos
5762,1,0,0,0,neg
5763,3,0,0,0,neg
5764,1,0,0,0,pos
5765,0,0,0,0,pos
5766,0,0,0,0,pos
5767,1,0,0,0,pos
5768,1,26,0,6,pos
5769,1,26,0,6,pos
5770,3,0,0,0,pos
5771,1,0,0,0,pos
5772,3,0,0,0,neg
5773,3,0,0,0,neg
5774,2,0,0,0,pos
5775,0,0,0,0,pos
5776,2,0,0,0,pos
5777,3,0,0,0,pos
5778,1,0,0,0,pos
5779,2,0,0,0,pos
5780,0,0,0,0,neu
5781,0,0,0,0,neu
5782,0,0,0,0,neg
5783,0,0,0,0,neg
5784,0,1,0,0,neg
5785,0,1,0,0,neg
5786,0,0,0,0,pos
5787,0,0,0,0,pos
5788,1,0,0,0,neu
5789,1,0,0,0,neu
5790,2,3,2,0,pos
5791,2,3,2,0,pos
5792,2,0,0,0,neg
5793,1,0,0,0,neg
5794,2,0,0,0,pos
5795,0,0,0,0,pos
5796,3,0,0,0,pos
5797,3,0,0,0,pos
5798,1,0,0,0,pos
5799,2,0,0,0,pos
5800,0,0,0,0,pos
5801,2,0,0,0,pos
5802,0,4,0,0,pos
5803,0,4,0,0,pos
5804,0,0,0,0,pos
5805,2,0,0,0,pos
5806,1,0,0,0,pos
5807,0,0,0,0,pos
5808,2,0,1,0,pos
5809,2,0,1,0,pos
5810,1,0,0,0,pos
5811,2,0,0,0,pos
5812,0,0,0,0,pos
5813,0,0,0,0,pos
5814,0,1,0,0,neg
5815,0,1,0,0,neg
5816,0,0,0,0,neu
5817,2,0,0,0,neu
5818,2,0,1,0,pos
5819,2,0,1,0,pos
5820,3,0,0,0,pos
5821,2,0,0,0,pos
5822,3,0,0,0,neg
5823,1,0,0,0,neg
5824,0,1,0,0,neg
5825,0,1,0,0,neg
5826,0,0,0,0,pos
5827,1,0,0,0,pos
5828,2,0,1,0,pos
5829,2,0,1,0,pos
5830,1,0,0,0,pos
5831,0,0,0,0,pos
5832,0,3,1,0,pos
5833,0,3,1,0,pos
5834,1,0,0,0,pos
5835,3,0,0,0,pos
5836,0,2,1,0,pos
5837,0,2,1,0,pos
5838,2,1,1,0,neg
5839,2,1,1,0,neg
5840,3,1,0,2,pos
5841,3,1,0,2,pos
5842,1,0,0,0,pos
5843,2,0,0,0,pos
5844,0,1,0,0,pos
5845,0,1,0,0,pos
5846,0,0,0,0,pos
5847,0,0,0,0,pos
5848,2,0,1,0,pos
5849,2,0,1,0,pos
5850,2,0,1,0,pos
5851,2,0,1,0,pos
5852,1,0,0,0,pos
5853,0,0,0,0,pos
5854,0,0,0,0,pos
5855,2,0,0,0,pos
5856,0,9,1,0,pos
5857,0,9,1,0,pos
5858,2,0,1,0,pos
5859,2,0,1,0,pos
5860,3,0,0,0,pos
5861,2,0,0,0,pos
5862,1,24,2,12,pos
5863,1,24,2,12,pos
5864,0,0,0,0,pos
5865,3,0,0,0,pos
5866,1,0,0,0,neg
5867,0,0,0,0,neg
5868,0,1,0,0,pos
5869,0,1,0,0,pos
5870,1,3,0,1,pos
5871,1,3,0,1,pos
5872,3,0,0,0,pos
5873,0,0,0,0,pos
